"year","sampleId","farmName","producerName","producerId","fieldName","fieldId","pairId","bw","county","longitude","latitude","crop","variety","eff","texture","measurement","value","qualityCode","lab","testId"
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","totalN_%",0.13,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","totalC_%",1.56,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","inorganicC_%",0.1,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","TOC_%",1.46,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","OM_%",2.3,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","poxC_mg.kg",521,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","96hrminC_mgC.kg.day",52.5,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","nitrateN_mg.kg",2.8,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","ammN_mg.kg",3.7,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","pmN_mg.kg",20.4,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","pmN_lbs.ac",72.85,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","ace_g.protein.kg.soil",11.47,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","EC_mmhos.cm",0.62,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","olsenP_mg.kg",26,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","K_mg.kg",230,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Ca_cmolc.kg",4.4,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Ca_mg.kg",880,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Mg_cmolc.kg",0.9,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Mg_mg.kg",108.9,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Na_cmolc.kg",0.06,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Na_mg.kg",13.8,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","CEC_meq.100g",7.1,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Zn_mg.kg",19.9,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Mn_mg.kg",1.7,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Cu_mg.kg",1.5,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","Fe_mg.kg",13,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","S_mg.kg",6.84,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","B_mg.kg",0.97,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","wsa_%",89.4,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","WHC_in.ft",1.23,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","moisture_%",9.5,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","bd_g.cm3",1.31,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","sand_%",66,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","clay_%",3,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","silt_%",31,,"Soiltest",""
2022,"D040404","Farm 04","Name 04","04","Field 04","04",,,"D",-120,50,"Green Manure",,,"Sandy Loam","pH",7.5,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","totalN_%",0.1,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","totalC_%",1.01,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","inorganicC_%",0.14,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","TOC_%",0.87,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","OM_%",1.8,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","poxC_mg.kg",382,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","24hrminC_mgC.kg.day",33.7,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","96hrminC_mgC.kg.day",248.25,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","nitrateN_mg.kg",19.9,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","ammN_mg.kg",9.3,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","pmN_mg.kg",0.1,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","pmN_lbs.ac",16.49,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","ace_g.protein.kg.soil",3.73,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","EC_mmhos.cm",1.43,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","olsenP_mg.kg",54,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","K_mg.kg",457,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Ca_cmolc.kg",15.3,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Ca_mg.kg",3060,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Mg_cmolc.kg",3.4,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Mg_mg.kg",411.4,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Na_cmolc.kg",0.33,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Na_mg.kg",75.9,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","CEC_meq.100g",12.6,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Zn_mg.kg",3.1,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Mn_mg.kg",5.5,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Cu_mg.kg",1.3,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","Fe_mg.kg",34,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","S_mg.kg",34.34,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","B_mg.kg",0.3,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","wsa_%",94.4,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","WHC_in.ft",1.69,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","moisture_%",24.6,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","bd_g.cm3",60.65,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","sand_%",47,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","clay_%",9,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","silt_%",44,,"Soiltest",""
2022,"B010101","Farm 01","Name 01","01","Field 01","01",,,"B",-120,50,"Hops",,,"Loam","pH",7.2,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","totalN_%",0.11,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","totalC_%",0.94,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","TOC_%",0.94,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","OM_%",1.8,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","poxC_mg.kg",351,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","24hrminC_mgC.kg.day",0,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","96hrminC_mgC.kg.day",15.75,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","nitrateN_mg.kg",29.7,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","ammN_mg.kg",21.3,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","pmN_mg.kg",19.4,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","pmN_lbs.ac",3277,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","ace_g.protein.kg.soil",5.01,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","EC_mmhos.cm",1.04,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","olsenP_mg.kg",36,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","K_mg.kg",337,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Ca_cmolc.kg",8.8,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Ca_mg.kg",1760,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Mg_cmolc.kg",3.4,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Mg_mg.kg",411.4,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Na_cmolc.kg",0.12,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Na_mg.kg",27.6,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","CEC_meq.100g",10.2,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Zn_mg.kg",5.8,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Mn_mg.kg",13.8,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Cu_mg.kg",7.3,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","Fe_mg.kg",54,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","S_mg.kg",11.01,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","B_mg.kg",0.28,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","wsa_%",92.6,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","WHC_in.ft",1.99,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","moisture_%",25.27,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","bd_g.cm3",62.12,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","sand_%",36,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","clay_%",10,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","silt_%",54,,"Soiltest",""
2022,"B010102","Farm 01","Name 01","01","Field 02","02",,,"B",-120,50,"Hops",,,"Silt Loam","pH",6.1,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","totalN_%",0.11,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","totalC_%",1.08,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","TOC_%",1.08,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","OM_%",2,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","poxC_mg.kg",410,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","24hrminC_mgC.kg.day",1.5,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","96hrminC_mgC.kg.day",13.5,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","nitrateN_mg.kg",15,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","ammN_mg.kg",14.5,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","pmN_mg.kg",0.1,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","pmN_lbs.ac",17.07,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","ace_g.protein.kg.soil",5.7,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","EC_mmhos.cm",1.35,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","olsenP_mg.kg",40,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","K_mg.kg",281,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Ca_cmolc.kg",10.6,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Ca_mg.kg",2120,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Mg_cmolc.kg",3.1,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Mg_mg.kg",375.1,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Na_cmolc.kg",0.17,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Na_mg.kg",39.1,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","CEC_meq.100g",10.6,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Zn_mg.kg",8.4,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Mn_mg.kg",14.7,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Cu_mg.kg",16.1,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","Fe_mg.kg",77,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","S_mg.kg",28.39,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","B_mg.kg",0.29,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","wsa_%",94.2,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","WHC_in.ft",1.8,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","moisture_%",21.93,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","bd_g.cm3",62.78,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","sand_%",43,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","clay_%",9,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","silt_%",48,,"Soiltest",""
2022,"B010103","Farm 01","Name 01","01","Field 03","03",,,"B",-120,50,"Hops",,,"Loam","pH",6.4,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","totalN_%",0.11,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","totalC_%",1.06,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","TOC_%",1.06,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","OM_%",2.2,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","poxC_mg.kg",368,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","24hrminC_mgC.kg.day",3.8,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","96hrminC_mgC.kg.day",24,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","nitrateN_mg.kg",21.7,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","ammN_mg.kg",12,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","pmN_mg.kg",0.1,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","pmN_lbs.ac",14.49,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","ace_g.protein.kg.soil",4.48,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","EC_mmhos.cm",1.22,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","olsenP_mg.kg",17,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","K_mg.kg",186,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Ca_cmolc.kg",16.3,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Ca_mg.kg",3260,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Mg_cmolc.kg",3.3,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Mg_mg.kg",399.3,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Na_cmolc.kg",0.12,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Na_mg.kg",27.6,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","CEC_meq.100g",11.7,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Zn_mg.kg",6.1,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Mn_mg.kg",8.3,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Cu_mg.kg",1.4,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","Fe_mg.kg",30,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","S_mg.kg",9.19,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","B_mg.kg",0.24,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","wsa_%",91.7,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","WHC_in.ft",1.92,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","moisture_%",27.63,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","bd_g.cm3",53.28,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","sand_%",39,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","clay_%",9,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","silt_%",52,,"Soiltest",""
2022,"B010104","Farm 01","Name 01","01","Field 04","04",,,"B",-120,50,"Hops",,,"Silt Loam","pH",7,,"Soiltest",""
2022,"B010105","Farm 01","Name 01","01","Field 05","05",,,"B",-120,50,"Hops",,,"Loam","totalN_%",0.09,,"Soiltest",""
2022,"B010105","Farm 01","Name 01","01","Field 05","05",,,"B",-120,50,"Hops",,,"Loam","totalC_%",0.83,,"Soiltest",""
2022,"B010105","Farm 01","Name 01","01","Field 05","05",,,"B",-120,50,"Hops",,,"Loam","TOC_%",0.83,,"Soiltest",""
2022,"B010105","Farm 01","Name 01","01","Field 05","05",,,"B",-120,50,"Hops",,,"Loam","OM_%",1.6,,"Soiltest",""
2022,"B010105","Farm 01","Name 01","01","Field 05","05",,,"B",-120,50,"Hops",,,"Loam","poxC_mg.kg",321,,"Soiltest",""
